Order,Player name,Recipient,event_id,min,sec,outcome,period_id,team_id,Angle,Degrees,Y travel,X travel,Distance,Goalmouth Y,Goalmouth Z,X-end,x,Y-end,y
1776,"Pratley, Darren",Incomplete pass,686,86,24,Incomplete,2nd,30,5.6,320.8563653,-20.2,15,20.9,,,91.9,76.9,14.2,34.4
1778,"Kolarov, Aleksandar",N,866,86,27,Complete,2nd,43,0.4,22.91831181,10.1,16.9,19,,,25,8.1,93.6,83.5
1780,"Hart, Joe",Incomplete pass,870,87,34,Incomplete,2nd,43,0,0,2.6,53.5,56.2,,,76.8,23.3,98.4,95.8
1782,"Kolarov, Aleksandar",N,872,87,58,Complete,2nd,43,5.6,320.8563653,-4.2,3.9,5.5,,,74.1,70.2,95.8,100
1784,"Kolarov, Aleksandar",N,874,88,2,Complete,2nd,43,5.1,292.2084755,-14.5,4.1,10.8,,,70.9,66.8,82.5,97
1786,"Tevez, Carlos","Milner, James",879,89,5,Complete,2nd,43,3.3,189.0760724,-0.8,-3.2,3.4,,,96.1,99.3,98.7,99.5
1788,"Milner, James",N,880,89,7,Complete,2nd,43,4.6,263.5605858,-22.4,-1.3,15.3,,,94.2,95.5,76.2,98.6
1790,"Jaaskelainen, Jussi",Incomplete pass,696,89,20,Incomplete,2nd,30,6.2,355.233833,-5.8,59.6,62.7,,,64.6,5,31.2,37
1792,"Lescott, Joleon",Incomplete pass,883,89,25,Incomplete,2nd,43,5.9,338.0450991,-13.4,23.3,26.1,,,57.6,34.3,48.9,62.3
1794,"Knight, Zat","Cahill, Gary",697,89,27,Complete,2nd,30,4.7,269.2901637,-19.8,-0.4,13.5,,,44.4,44.8,34.9,54.7
1796,"Cahill, Gary","Robinson, Paul",698,89,33,Complete,2nd,30,1.8,103.1324031,36.6,-4.7,25.4,,,49.8,54.5,72.9,36.3
1798,"Robinson, Paul",Incomplete pass,699,89,37,Incomplete,2nd,30,5.6,320.8563653,-45.6,33.6,47,,,86.9,53.3,25.1,70.7
1800,"Reo-Coker, Nigel","Davies, Kevin",700,89,44,Complete,2nd,30,0.4,22.91831181,9.2,15.3,17.2,,,76,60.7,43.5,34.3
1802,"Davies, Kevin",Incomplete pass,701,89,47,Incomplete,2nd,30,5.6,320.8563653,-9.1,6.8,9.4,,,82.8,76,34.4,43.5
1804,"Cahill, Gary",Incomplete pass,702,89,51,Incomplete,2nd,30,6,343.7746771,-9.4,21.4,23.4,,,63.5,42.1,19,28.4
1806,"Milner, James","Barry, Gareth",887,89,55,Complete,2nd,43,1.3,74.48451337,15.4,2.6,10.8,,,44.1,41.5,79.7,64.3
1808,"Barry, Gareth",Incomplete pass,888,89,56,Incomplete,2nd,43,0.4,22.91831181,18.6,31.4,35.3,,,75.5,44.1,98.3,79.7
1810,"Steinsson, Gretar",Incomplete pass,705,90,19,Incomplete,2nd,30,0.1,5.729577951,5.2,28.5,30.2,,,56,27.5,5.2,0
1812,"Steinsson, Gretar","Reo-Coker, Nigel",707,90,31,Complete,2nd,30,1.3,74.48451337,14.3,2.3,10.9,,,59.5,57.2,14.3,0
1814,"Reo-Coker, Nigel","Steinsson, Gretar",708,90,33,Complete,2nd,30,5,286.4788976,-13.7,2.2,9.6,,,61.7,59.5,0.6,14.3
1816,"Steinsson, Gretar",Incomplete pass,709,90,36,Incomplete,2nd,30,1.2,68.75493542,2.1,0.5,1.5,,,62.2,61.7,2.7,0.6
1818,"Steinsson, Gretar","Davies, Kevin",711,90,44,Complete,2nd,30,0.5,28.64788976,15.6,20,24,,,79.1,59.1,15.6,0
1820,"Davies, Kevin",Incomplete pass,712,90,47,Incomplete,2nd,30,1.6,91.67324722,12.9,-0.4,8.8,,,78.7,79.1,28.5,15.6
1822,"Cahill, Gary","Steinsson, Gretar",713,90,53,Complete,2nd,30,5,286.4788976,-10.8,2.1,7.7,,,58.3,56.2,5.3,16.1
1824,"Steinsson, Gretar",Incomplete pass,714,90,55,Incomplete,2nd,30,0.4,22.91831181,20.8,31.9,36.4,,,91.6,59.7,25.7,4.9
1826,"Hart, Joe",Incomplete pass,899,91,27,Incomplete,2nd,43,0.3,17.18873385,23.9,52.9,57.9,,,68.2,15.3,92,68.1
1828,"Cahill, Gary","Knight, Zat",716,91,33,Complete,2nd,30,1.4,80.21409132,23.3,2.7,16.1,,,32.8,30.1,38.6,15.3
1830,"Knight, Zat",Incomplete pass,717,91,37,Incomplete,2nd,30,0.1,5.729577951,5,34.5,36.4,,,68.7,34.2,39.4,34.4
1832,"Kompany, Vincent",Incomplete pass,900,91,38,Incomplete,2nd,43,0.3,17.18873385,10.3,23.5,25.6,,,56.8,33.3,68.1,57.8
1834,"Barry, Gareth","Milner, James",903,91,44,Complete,2nd,43,1.9,108.8619811,13.6,-2.8,9.7,,,45.5,48.3,94.7,81.1
1836,"Milner, James","Toure, Gnegneri Yaya",904,91,45,Complete,2nd,43,4.9,280.7493196,-14.5,2.2,10.1,,,47.7,45.5,79.1,93.6
1838,"Toure, Gnegneri Yaya","Barry, Gareth",905,91,46,Complete,2nd,43,0.9,51.56620156,17.5,9.7,15.7,,,57.4,47.7,96.6,79.1
1840,"Barry, Gareth",Incomplete pass,906,91,47,Key pass,2nd,43,5.4,309.3972094,-10.9,6,9.7,,,63.4,57.4,85.3,96.2
1840,"Tevez, Carlos",Save,907,91,53,Complete,2nd,43,0,0,0,0,0,51.4,1.4,,91.8,,77.2
1842,"Jaaskelainen, Jussi","Robinson, Paul",721,92,0,Complete,2nd,30,0.8,45.83662361,24.4,14.2,22.3,,,25.6,11.4,84.4,60
1844,"Robinson, Paul",Incomplete pass,722,92,2,Incomplete,2nd,30,5.6,320.8563653,-15.3,12.9,17.1,,,38.5,25.6,69.1,84.4
1846,"Toure, Gnegneri Yaya","Zabaleta, Pablo",911,92,5,Complete,2nd,43,6,343.7746771,-4.5,10.3,11.2,,,68.4,58.1,15.1,19.6
1848,"Zabaleta, Pablo",Incomplete pass,912,92,6,Incomplete,2nd,43,0.6,34.37746771,17,17.2,21.4,,,85.4,68.2,32.6,15.6
1850,"Knight, Zat",N,725,92,11,Complete,2nd,30,4,229.1831181,-12.1,-7.4,11.3,,,8,15.4,55.6,67.7
1852,"Zabaleta, Pablo",Incomplete pass,914,92,12,Incomplete,2nd,43,0.5,28.64788976,15.6,17.2,20.9,,,92.5,75.3,31,15.4
1854,"Jaaskelainen, Jussi",Incomplete pass,726,92,13,Incomplete,2nd,30,0.8,45.83662361,25.8,15,23.6,,,23.9,8.9,81.4,55.6
1856,"Jaaskelainen, Jussi",Incomplete pass,729,92,21,Incomplete,2nd,30,6.1,349.504255,-12.6,54.3,57.7,,,67.8,13.5,51.9,64.5
1858,"Reo-Coker, Nigel",Incomplete pass,730,92,25,Incomplete,2nd,30,0.9,51.56620156,11,5.1,9.2,,,71.1,66,69.1,58.1
1860,"Zabaleta, Pablo","Barry, Gareth",917,92,27,Complete,2nd,43,1.7,97.40282517,8.4,-0.7,5.8,,,28.4,29.1,43.1,34.7
1862,"Barry, Gareth","Hart, Joe",918,92,28,Complete,2nd,43,2.5,143.2394488,21.4,-18.1,23.9,,,10.3,28.4,64.9,43.5
1864,"Hart, Joe","Kolarov, Aleksandar",919,92,31,Complete,2nd,43,0.8,45.83662361,13.9,9.5,13.7,,,19.8,10.3,78.8,64.9
1866,"Kolarov, Aleksandar","Milner, James",920,92,32,Complete,2nd,43,0.8,45.83662361,18.5,12.4,18.1,,,32.2,19.8,97.3,78.8
1868,"Milner, James","Toure, Gnegneri Yaya",921,92,34,Complete,2nd,43,5.3,303.6676314,-25.8,10.5,20.7,,,43.2,32.7,70.4,96.2
1870,"Toure, Gnegneri Yaya",N,922,92,38,Complete,2nd,43,0.6,34.37746771,14,12.7,16.4,,,68.3,55.6,79.7,65.7
1872,"Jaaskelainen, Jussi",Incomplete pass,732,93,1,Incomplete,2nd,30,6.2,355.233833,-11.3,56.1,59.4,,,75.4,19.3,43.5,54.8
1874,"Johnson, Adam",N,927,93,10,Complete,2nd,43,5.3,303.6676314,-13.7,5.6,11,,,42.3,36.7,19,32.7
1876,"Zabaleta, Pablo","Tevez, Carlos",929,93,27,Complete,2nd,43,6.2,355.233833,-1.3,17.2,18.1,,,61.6,44.4,12,13.3
1878,"Tevez, Carlos","Zabaleta, Pablo",930,93,30,Complete,2nd,43,1.9,108.8619811,7.9,-2,5.8,,,58.2,60.2,24,16.1
1880,"Zabaleta, Pablo","Johnson, Adam",931,93,31,Complete,2nd,43,5.1,292.2084755,-12.7,3.7,9.5,,,69.9,66.2,3,15.7
1882,"Johnson, Adam",N,932,93,32,Complete,2nd,43,6.3,360.9634109,-0.1,16.4,17.2,,,86.5,70.1,2.7,2.8
1884,"Reo-Coker, Nigel",Incomplete pass,736,93,42,Incomplete,2nd,30,6.1,349.504255,-11.8,55.4,58.7,,,71.7,16.3,70.7,82.5
1886,"Kompany, Vincent","Richards, Micah",936,93,45,Complete,2nd,43,5.2,297.9380535,-18.1,5.6,13.6,,,34.2,28.6,9.5,27.6
1888,"Richards, Micah","Toure, Gnegneri Yaya",937,93,46,Complete,2nd,43,0.3,17.18873385,11.6,28.6,31,,,63,34.4,20.7,9.1
1890,"Toure, Gnegneri Yaya",N,938,93,47,Complete,2nd,43,4.6,263.5605858,-8.2,-0.6,5.6,,,61.8,62.4,12.5,20.7
1892,"Jaaskelainen, Jussi",N,740,94,4,Complete,2nd,30,6.2,355.233833,-5.5,63.1,66.4,,,68.1,5,57.5,63
